%CPU     %MEM    
 0.0  0.0
PSR %CPU
  6  0.0
  5  0.0
  6  0.0
  5  0.0
  4  0.0
  5  0.0
  2  0.0
  1  0.0
  7  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 136  0.1
PSR %CPU
  6  4.0
  5  0.0
  6  0.0
  2  112
  7  2.0
  5  2.0
  0  2.0
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 126  0.1
PSR %CPU
  6  2.0
  5  0.0
  6  0.0
  2  114
  7  1.0
  5  1.0
  0  1.0
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
92.5  0.1
PSR %CPU
  6  1.0
  5  0.0
  6  0.0
  2 86.7
  7  0.5
  5  0.5
  0  0.5
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
97.4  0.1
PSR %CPU
  6  0.8
  5  0.0
  6  0.0
  2 92.6
  7  0.4
  5  0.4
  0  0.4
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 100  0.1
PSR %CPU
  6  0.6
  7  0.0
  6  0.0
  2 96.6
  7  0.3
  5  0.3
  0  0.3
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 103  0.1
PSR %CPU
  6  0.5
  7  0.0
  6  0.0
  2 99.7
  7  0.2
  5  0.2
  0  0.2
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 104  0.1
PSR %CPU
  6  0.5
  7  0.0
  6  0.0
  2  101
  7  0.2
  5  0.2
  0  0.2
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 106  0.1
PSR %CPU
  6  0.4
  7  0.0
  6  0.0
  2  103
  7  0.2
  5  0.2
  0  0.2
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
97.6  0.1
PSR %CPU
  6  0.3
  7  0.0
  6  0.0
  2 95.4
  7  0.1
  5  0.1
  0  0.1
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
99.2  0.1
PSR %CPU
  6  0.3
  7  0.0
  6  0.0
  2 97.3
  7  0.1
  5  0.1
  0  0.1
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 100  0.1
PSR %CPU
  6  0.3
  7  0.0
  6  0.0
  2 98.8
  7  0.1
  5  0.1
  0  0.1
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 101  0.1
PSR %CPU
  6  0.2
  7  0.0
  6  0.0
  2  100
  7  0.1
  5  0.1
  0  0.1
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 102  0.1
PSR %CPU
  6  0.2
  7  0.0
  6  0.0
  2  101
  7  0.1
  5  0.1
  0  0.1
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 103  0.1
PSR %CPU
  6  0.2
  0  0.0
  6  0.0
  2  102
  7  0.1
  5  0.1
  0  0.1
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
98.8  0.1
PSR %CPU
  6  0.2
  0  0.0
  6  0.0
  2 97.5
  7  0.1
  5  0.1
  0  0.1
  3  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 100  0.1
PSR %CPU
  6  0.2
  2  0.0
  7  0.0
  2 98.0
  0  0.1
  5  0.1
  2  0.1
  3  0.0
  4  0.0
  7  0.0
  1  0.0
  5  0.0
  0  0.0
  0  0.0
  5  0.0
  3  0.0
  6  0.0
  4  0.0
%CPU     %MEM    
 102  0.1
PSR %CPU
  2  0.3
  3  0.0
  7  0.0
  2 98.2
  4  0.2
  5  0.2
  3  0.2
  6  0.0
  7  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
 102  0.1
PSR %CPU
  2  0.3
  3  0.0
  7  0.0
  2 99.0
  4  0.2
  5  0.2
  3  0.1
  6  0.0
  7  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
 103  0.1
PSR %CPU
  2  0.3
  3  0.0
  1  0.0
  2 99.9
  4  0.2
  5  0.2
  3  0.1
  6  0.0
  7  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
 104  0.2
PSR %CPU
  5  0.4
  3  0.0
  7  0.0
  2 99.7
  7  0.3
  2  0.3
  0  0.3
  4  0.0
  6  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 101  0.2
PSR %CPU
  5  0.4
  3  0.0
  7  0.0
  2 96.4
  7  0.3
  2  0.3
  0  0.2
  4  0.0
  6  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 103  0.2
PSR %CPU
  3  0.5
  4  0.0
  7  0.0
  3 95.4
  6  0.5
  4  0.5
  1  0.5
  0  0.0
  2  0.0
  5  0.0
  7  0.0
%CPU     %MEM    
 104  0.2
PSR %CPU
  7  0.6
  0  0.0
  0  0.0
  7 95.2
  6  0.6
  5  0.6
  0  0.5
  4  0.0
  2  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 104  0.2
PSR %CPU
  7  0.6
  0  0.0
  0  0.0
  7 96.0
  6  0.6
  5  0.6
  0  0.5
  4  0.0
  2  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  2  0.7
  0  0.0
  0  0.0
  3 96.0
  0  0.7
  1  0.6
  3  0.6
  6  0.0
  4  0.0
  7  0.0
  5  0.0
%CPU     %MEM    
 102  0.2
PSR %CPU
  2  0.7
  0  0.0
  0  0.0
  3 93.6
  0  0.6
  1  0.6
  3  0.6
  6  0.0
  4  0.0
  7  0.0
  5  0.0
%CPU     %MEM    
 103  0.2
PSR %CPU
  7  0.8
  0  0.0
  4  0.0
  7 92.8
  1  0.8
  2  0.8
  0  0.8
  5  0.0
  4  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 104  0.2
PSR %CPU
  6  0.9
  2  0.0
  7  0.0
  7 93.0
  5  0.8
  0  0.9
  4  0.8
%CPU     %MEM    
 104  0.2
PSR %CPU
  0  1.0
  2  0.0
  5  0.0
  0 92.7
  2  1.0
  1  1.0
  6  1.0
  5  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  0  1.0
  2  0.0
  5  0.0
  0 93.4
  2  0.9
  1  0.9
  6  0.9
  5  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  0  0.9
  2  0.0
  6  0.0
  0 94.0
  2  0.9
  1  0.9
  6  0.9
  5  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 103  0.2
PSR %CPU
  0  0.9
  2  0.0
  6  0.0
  0 92.2
  2  0.8
  1  0.8
  6  0.8
  5  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 103  0.2
PSR %CPU
  6  0.9
  0  0.0
  3  0.0
  7 92.1
  7  1.0
  1  0.9
  2  1.0
%CPU     %MEM    
 104  0.2
PSR %CPU
  5  1.1
  0  0.0
  5  0.0
  1 91.6
  6  1.1
  7  1.1
  0  1.1
  2  0.0
  1  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  3  1.2
  0  0.0
  1  0.0
  3 91.7
  5  1.2
  0  1.1
  4  1.2
  2  0.0
  7  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  3  1.1
  0  0.0
  2  0.0
  3 92.3
  5  1.1
  0  1.1
  4  1.1
  2  0.0
  7  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
 106  0.2
PSR %CPU
  7  1.4
  0  0.0
  6  0.0
  5 91.5
  4  1.3
  6  1.3
  1  1.4
  2  0.0
  0  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  4  1.5
  0  0.0
  5  0.0
  6 88.9
  2  1.4
  7  1.4
  6  1.5
  3  0.0
  0  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  4  1.5
  0  0.0
  5  0.0
  6 89.5
  2  1.4
  7  1.4
  6  1.4
  3  0.0
  0  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  4  1.4
  0  0.0
  5  0.0
  6 90.1
  2  1.4
  7  1.4
  6  1.4
  3  0.0
  0  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 106  0.2
PSR %CPU
  6  1.6
  1  0.0
  7  0.0
  1 89.7
  5  1.5
  1  1.5
  3  1.5
%CPU     %MEM    
 106  0.2
PSR %CPU
  5  1.7
  2  0.0
  0  0.0
  1 89.5
  7  1.6
  6  1.5
  1  1.6
  3  0.0
  0  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 107  0.2
PSR %CPU
  5  1.6
  2  0.0
  0  0.0
  1 88.3
  7  1.5
  6  1.5
  1  1.5
  3  0.0
  0  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  5  1.6
  2  0.0
  0  0.0
  1 88.9
  7  1.5
  6  1.5
  1  1.5
  3  0.0
  0  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  5  1.6
  2  0.0
  0  0.0
  1 89.4
  7  1.4
  6  1.4
  1  1.5
  3  0.0
  0  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  5  1.5
  2  0.0
  0  0.0
  1 89.9
  7  1.4
  6  1.4
  1  1.4
  3  0.0
  0  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  5  1.5
  2  0.0
  0  0.0
  1 90.4
  7  1.4
  6  1.4
  1  1.4
  3  0.0
  0  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 106  0.2
PSR %CPU
  4  1.6
  3  0.0
  0  0.0
  1 90.5
  2  1.4
  7  1.4
  5  1.5
  3  0.0
  6  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
 104  0.2
PSR %CPU
  0  1.6
  0  0.0
  0  0.0
  1 88.9
  3  1.4
  6  1.4
  5  1.5
  7  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  0  1.7
  0  0.0
  0  0.0
  1 89.0
  3  1.5
  6  1.4
  4  1.5
  7  0.0
  2  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  4  1.7
  7  0.0
  0  0.0
  1 89.1
  7  1.5
  2  1.5
  5  1.5
  1  0.0
  6  0.0
  0  0.0
  5  0.0
  3  0.0
  4  0.0
  5  0.0
  3  0.0
  5  0.0
  5  0.0
  2  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  6  1.7
  7  0.0
  0  0.0
  2 89.5
  0  1.5
  2  1.5
  7  1.5
  4  0.0
  1  0.0
  3  0.0
  5  0.0
%CPU     %MEM    
 106  0.2
PSR %CPU
  1  1.8
  3  0.0
  3  0.0
  2 89.5
  4  1.5
  6  1.5
  7  1.5
  2  0.0
  5  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 106  0.2
PSR %CPU
  1  1.7
  3  0.0
  3  0.0
  2 89.9
  4  1.5
  6  1.5
  7  1.5
  2  0.0
  5  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 104  0.2
PSR %CPU
  1  1.7
  3  0.0
  3  0.0
  2 89.0
  4  1.5
  6  1.4
  7  1.5
  2  0.0
  5  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  5  1.8
  4  0.0
  4  0.0
  3 88.9
  3  1.5
  2  1.5
  4  1.5
  1  0.0
  6  0.0
  7  0.0
  6  0.0
  3  0.0
  4  0.0
  6  0.0
  1  0.0
  6  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 105  0.2
PSR %CPU
  3  1.8
  4  0.0
  4  0.0
  5 89.0
  6  1.5
  5  1.5
  7  1.5
  2  0.0
  0  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 106  0.2
PSR %CPU
  1  1.9
  6  0.0
  7  0.0
  5 89.0
  3  1.6
  0  1.5
  6  1.6
  5  0.0
  2  0.0
  4  0.0
  7  0.0
%CPU     %MEM    
 106  0.2
PSR %CPU
  1  1.8
  6  0.0
  7  0.0
  5 89.4
  3  1.5
  0  1.5
  6  1.6
  5  0.0
  2  0.0
