%CPU     %MEM    
 0.0  0.0
PSR %CPU
  6  0.0
  5  0.0
  0  0.0
  1  0.0
  1  0.0
  6  0.0
  2  0.0
  3  0.0
  0  0.0
  5  0.0
  4  0.0
%CPU     %MEM    
 134  0.2
PSR %CPU
  3  4.0
  5  0.0
  0  0.0
  7  113
  2  2.0
  1  2.0
  4  2.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
83.6  0.4
PSR %CPU
  3  1.3
  6  0.0
  0  0.0
  7 76.6
  2  0.6
  1  0.6
  4  0.6
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
92.2  0.6
PSR %CPU
  3  1.0
  6  0.0
  0  0.0
  7 86.7
  2  0.5
  1  0.5
  4  0.5
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
97.4  0.8
PSR %CPU
  3  0.8
  6  0.0
  0  0.0
  7 92.8
  2  0.4
  1  0.4
  4  0.4
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 100  1.0
PSR %CPU
  3  0.6
  0  0.0
  1  0.0
  7 96.8
  2  0.3
  1  0.3
  4  0.3
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 103  1.2
PSR %CPU
  3  0.5
  0  0.0
  1  0.0
  7 99.8
  2  0.2
  1  0.2
  4  0.2
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 105  1.4
PSR %CPU
  3  0.5
  0  0.0
  1  0.0
  7  102
  2  0.2
  1  0.2
  4  0.2
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
95.7  1.6
PSR %CPU
  3  0.4
  0  0.0
  1  0.0
  7 93.4
  2  0.2
  1  0.2
  4  0.2
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
97.6  1.8
PSR %CPU
  3  0.3
  0  0.0
  1  0.0
  7 95.6
  2  0.1
  1  0.1
  4  0.1
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
99.3  2.0
PSR %CPU
  3  0.3
  0  0.0
  1  0.0
  7 97.4
  2  0.1
  1  0.1
  4  0.1
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 100  2.2
PSR %CPU
  3  0.3
  0  0.0
  1  0.0
  7 98.9
  2  0.1
  1  0.1
  4  0.1
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 101  2.4
PSR %CPU
  3  0.2
  0  0.0
  1  0.0
  7  100
  2  0.1
  1  0.1
  4  0.1
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
96.5  2.7
PSR %CPU
  3  0.2
  0  0.0
  1  0.0
  7 95.1
  2  0.1
  1  0.1
  4  0.1
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
97.7  2.9
PSR %CPU
  3  0.2
  0  0.0
  1  0.0
  7 96.4
  2  0.1
  1  0.1
  4  0.1
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
98.8  3.1
PSR %CPU
  3  0.2
  0  0.0
  1  0.0
  7 97.5
  2  0.1
  1  0.1
  4  0.1
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
99.7  3.3
PSR %CPU
  3  0.2
  0  0.0
  1  0.0
  7 98.6
  2  0.1
  1  0.1
  4  0.1
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 100  3.5
PSR %CPU
  3  0.2
  0  0.0
  2  0.0
  7 99.5
  2  0.1
  1  0.1
  4  0.1
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 101  3.7
PSR %CPU
  3  0.1
  0  0.0
  2  0.0
  7  100
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
97.7  3.7
PSR %CPU
  3  0.1
  0  0.0
  2  0.0
  7 96.7
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
98.5  3.7
PSR %CPU
  3  0.1
  0  0.0
  2  0.0
  7 97.6
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
99.3  3.7
PSR %CPU
  3  0.1
  0  0.0
  2  0.0
  7 98.4
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 100  3.7
PSR %CPU
  3  0.1
  0  0.0
  2  0.0
  7 99.1
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 100  3.7
PSR %CPU
  3  0.1
  0  0.0
  2  0.0
  7 99.8
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 101  3.7
PSR %CPU
  3  0.1
  0  0.0
  2  0.0
  7  100
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
98.4  3.7
PSR %CPU
  3  0.1
  0  0.0
  2  0.0
  7 97.6
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
99.0  3.7
PSR %CPU
  3  0.1
  0  0.0
  4  0.0
  7 98.2
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
99.6  3.7
PSR %CPU
  3  0.1
  0  0.0
  4  0.0
  7 98.8
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 100  3.7
PSR %CPU
  3  0.1
  1  0.0
  4  0.0
  7 99.4
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 100  3.7
PSR %CPU
  3  0.1
  1  0.0
  4  0.0
  7 99.9
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 101  3.7
PSR %CPU
  3  0.1
  1  0.0
  4  0.0
  7  100
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
98.8  3.7
PSR %CPU
  3  0.1
  2  0.0
  4  0.0
  7 98.2
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
99.3  3.7
PSR %CPU
  3  0.1
  2  0.0
  4  0.0
  7 98.7
  2  0.0
  1  0.0
  4  0.0
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
99.8  3.7
PSR %CPU
  5  0.1
  2  0.0
  1  0.0
  7 98.7
  4  0.0
  1  0.0
  7  0.0
  0  0.0
  6  0.0
  2  0.0
  3  0.0
  3  0.0
  5  0.0
  6  0.0
  3  0.0
  7  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
 101  3.7
PSR %CPU
  5  0.2
  2  0.0
  2  0.0
  7 96.3
  4  0.1
  6  0.1
  7  0.1
  0  0.0
  2  0.0
  1  0.0
  3  0.0
  3  0.0
  7  0.0
  4  0.0
  4  0.0
  6  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 102  3.7
PSR %CPU
  5  0.3
  4  0.0
  3  0.0
  4 94.0
  2  0.2
  4  0.2
  7  0.2
  6  0.0
  1  0.0
  0  0.0
  3  0.0
  7  0.0
  4  0.0
  6  0.0
  0  0.0
  2  0.0
  7  0.0
  5  0.0
%CPU     %MEM    
 101  3.7
PSR %CPU
  2  0.4
  7  0.0
  5  0.0
  1 89.7
  5  0.4
  0  0.4
  3  0.4
  7  0.0
  6  0.0
  4  0.0
  1  0.0
  6  0.0
  1  0.0
  0  0.0
  2  0.0
  3  0.0
  4  5.0
  6 12.0
%CPU     %MEM    
 102  3.7
PSR %CPU
  4  0.5
  1  0.0
  5  0.0
  5 87.7
  3  0.5
  6  0.5
  2  0.5
  1  0.0
  5  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 102  3.7
PSR %CPU
  7  0.6
  4  0.0
  4  0.0
  1 85.8
  4  0.6
  5  0.6
  2  0.6
  0  0.0
  6  0.0
  3  0.0
  1  0.0
  5  0.0
  2  0.0
  7  0.0
  1  0.0
  4  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
 103  3.7
PSR %CPU
  4  0.7
  5  0.0
  4  0.0
  5 84.0
  5  0.7
  3  0.7
  2  0.7
  0  0.0
  1  0.0
  7  0.0
  6  0.0
  2  0.0
  6  0.0
  3  0.0
  4  0.0
  5  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
 104  3.7
PSR %CPU
  4  0.9
  4  0.0
  6  0.0
  5 82.3
  2  0.9
  5  0.9
  3  0.9
  1  0.0
  7  0.0
  0  0.0
  6  0.0
  2  0.0
  6  0.0
  3  0.0
  1  0.0
  1  0.0
  6  0.0
  5  0.0
%CPU     %MEM    
 104  3.7
PSR %CPU
  4  1.0
  1  0.0
  0  0.0
  7 80.6
  7  1.0
  3  1.0
  6  1.0
  2  0.0
  1  0.0
  0  0.0
  3  0.0
  0  0.0
  3  0.0
  4  0.0
  5  0.0
  6  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 103  3.7
PSR %CPU
  5  1.1
  1  0.0
  1  0.0
  1 77.4
  4  1.1
  7  1.1
  6  1.1
%CPU     %MEM    
 103  3.7
PSR %CPU
  6  1.3
  1  0.0
  1  0.0
  5 75.9
  7  1.2
  2  1.2
  5  1.2
%CPU     %MEM    
 104  3.7
PSR %CPU
  6  1.4
  2  0.0
  7  0.0
  7 74.5
  3  1.3
  5  1.3
  0  1.3
  1  0.0
  7  0.0
  2  0.0
  4  0.0
  2  0.0
  3  0.0
  0  0.0
  7  0.0
  4  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 105  3.7
PSR %CPU
  4  1.5
  3  0.0
  0  0.0
  2 73.2
  2  1.4
  7  1.4
  5  1.4
  1  0.0
  3  0.0
  0  0.0
  6  0.0
  5  0.0
  6  0.0
  7  0.0
  0  0.0
  2  0.0
  6  0.0
  2  0.0
%CPU     %MEM    
 105  3.7
PSR %CPU
  5  1.6
  3  0.0
  2  0.0
  1 72.8
  1  1.5
  4  1.4
  3  1.4
  0  0.0
  2  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 106  3.7
PSR %CPU
  5  1.6
  3  0.0
  2  0.0
  1 73.6
  1  1.4
  4  1.4
  3  1.4
  0  0.0
  2  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 104  3.7
PSR %CPU
  5  1.6
  3  0.0
  6  0.0
  2 72.1
  3  1.4
  1  1.4
  6  1.4
  2  0.0
  4  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 104  3.7
PSR %CPU
  6  1.7
  1  0.0
  1  0.0
  2 71.9
  7  1.5
  2  1.5
  0  1.5
  1  0.0
  5  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 105  3.7
PSR %CPU
  3  1.7
  5  0.0
  7  0.0
  2 71.6
  1  1.5
  7  1.5
  6  1.5
  4  0.0
  5  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
 105  3.8
PSR %CPU
  2  1.7
  5  0.0
  0  0.0
  2 71.9
  5  1.5
  2  1.5
  2  1.5
  3  0.0
  7  0.0
  1  0.0
  6  0.0
%CPU     %MEM    
 105  3.7
PSR %CPU
  5  1.8
  6  0.0
  0  0.0
  2 72.1
  3  1.5
  6  1.5
  0  1.5
  4  0.0
  2  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 106  3.8
PSR %CPU
  7  1.8
  6  0.0
  1  0.0
  2 72.1
  4  1.6
  1  1.6
  6  1.6
  2  0.0
  5  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
 104  3.8
PSR %CPU
  7  1.8
  7  0.0
  1  0.0
  6 71.7
  4  1.5
  1  1.5
  6  1.5
  2  0.0
  5  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
 105  3.8
PSR %CPU
  7  1.7
  0  0.0
  1  0.0
  6 72.4
  4  1.5
  1  1.5
  6  1.5
  2  0.0
  5  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
