%CPU     %MEM    
 0.0  0.0
PSR %CPU
  2  0.0
  0  0.0
  1  0.0
  1  0.0
  3  0.0
  0  0.0
  5  0.0
  7  0.0
  0  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
 139  0.2
PSR %CPU
  2  4.0
  0  0.0
  2  0.0
  6  112
  3  3.0
  4  3.0
  5  3.0
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 129  0.4
PSR %CPU
  2  2.0
  1  0.0
  2  0.0
  6  115
  3  1.5
  4  1.5
  5  1.5
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 125  0.6
PSR %CPU
  2  1.3
  1  0.0
  2  0.0
  6  116
  3  1.0
  4  1.0
  5  1.0
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
98.6  0.7
PSR %CPU
  2  0.8
  3  0.0
  2  0.0
  6 93.0
  3  0.6
  4  0.6
  5  0.6
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  2  0.6
  3  0.0
  2  0.0
  6 97.0
  3  0.5
  4  0.5
  5  0.5
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  2  0.5
  3  0.0
  2  0.0
  6  100
  3  0.4
  4  0.4
  5  0.4
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  2  0.5
  3  0.0
  2  0.0
  6  102
  3  0.3
  4  0.3
  5  0.3
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  2  0.4
  3  0.0
  2  0.0
  6  103
  3  0.3
  4  0.3
  5  0.3
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 107  0.7
PSR %CPU
  2  0.4
  3  0.0
  2  0.0
  6  105
  3  0.3
  4  0.3
  5  0.3
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
99.7  0.7
PSR %CPU
  2  0.3
  3  0.0
  2  0.0
  6 97.4
  3  0.2
  4  0.2
  5  0.2
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  2  0.3
  3  0.0
  2  0.0
  6 99.0
  3  0.2
  4  0.2
  5  0.2
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  2  0.2
  3  0.0
  2  0.0
  6  100
  3  0.2
  4  0.2
  5  0.2
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  2  0.2
  3  0.0
  2  0.0
  6  101
  3  0.2
  4  0.2
  5  0.2
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  2  0.2
  3  0.0
  2  0.0
  6  102
  3  0.1
  4  0.1
  5  0.1
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  2  0.2
  3  0.0
  2  0.0
  6  103
  3  0.1
  4  0.1
  5  0.1
  3  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  4  0.3
  5  0.0
  0  0.0
  4 96.6
  3  0.3
  6  0.2
  1  0.3
  7  0.0
  0  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  4  0.3
  5  0.0
  0  0.0
  4 97.7
  3  0.3
  6  0.2
  1  0.3
  7  0.0
  0  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  4  0.3
  5  0.0
  0  0.0
  4 98.6
  3  0.2
  6  0.2
  1  0.2
  7  0.0
  0  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  5  0.4
  7  0.0
  1  0.0
  4 98.5
  2  0.3
  1  0.3
  6  0.3
%CPU     %MEM    
 105  0.7
PSR %CPU
  1  0.4
  1  0.0
  2  0.0
  4 98.7
  4  0.3
  6  0.3
  3  0.3
  2  0.0
  0  0.0
  5  0.0
  7  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  6  0.5
  0  0.0
  4  0.0
  2 93.4
  3  0.5
  5  0.5
  4  0.5
%CPU     %MEM    
 103  0.7
PSR %CPU
  0  0.6
  1  0.0
  3  0.0
  0 93.5
  1  0.6
  7  0.5
  6  0.6
  3  0.0
  5  0.0
  4  0.0
  2  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  3  0.7
  2  0.0
  2  0.0
  3 92.9
  4  0.7
  2  0.7
  1  0.7
  6  0.0
  0  0.0
  7  0.0
  5  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  3  0.7
  2  0.0
  2  0.0
  1 93.4
  4  0.7
  6  0.6
  1  0.7
  0  0.0
  7  0.0
  2  0.0
  5  0.0
  1  0.0
  4  0.0
  3  0.0
  5  0.0
  6  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  3  0.7
  3  0.0
  3  0.0
  5 93.6
  0  0.7
  6  0.7
  1  0.7
  7  0.0
  5  0.0
  4  0.0
  2  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  7  0.9
  5  0.0
  3  0.0
  3 93.0
  5  0.8
  0  0.8
  2  0.9
  1  0.0
  3  0.0
  6  0.0
  4  0.0
  0  0.0
  4  0.0
  1  0.0
  2  0.0
  5  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  3  0.9
  0  0.0
  4  0.0
  3 90.2
  1  0.9
  2  0.9
  4  0.9
  0  0.0
  7  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  4  1.0
  5  0.0
  5  0.0
  4 90.3
  6  1.0
  0  1.0
  3  1.0
  2  0.0
  7  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  2  1.1
  5  0.0
  6  0.0
  2 90.2
  7  1.0
  1  1.0
  4  1.0
  6  0.0
  3  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  2  1.0
  5  0.0
  6  0.0
  2 91.0
  7  1.0
  1  1.0
  4  1.0
  6  0.0
  3  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  2  1.0
  5  0.0
  6  0.0
  2 91.8
  7  1.0
  1  1.0
  4  1.0
  6  0.0
  3  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 107  0.7
PSR %CPU
  4  1.1
  7  0.0
  6  0.0
  5 91.6
  1  1.1
  3  1.0
  6  1.1
  0  0.0
  7  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  4  1.1
  0  0.0
  6  0.0
  4 89.3
  7  1.1
  1  1.1
  2  1.1
  5  0.0
  6  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  5  1.2
  0  0.0
  6  0.0
  5 89.3
  4  1.2
  2  1.2
  1  1.2
  0  0.0
  3  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  4  1.3
  1  0.0
  6  0.0
  0 89.3
  2  1.2
  7  1.2
  5  1.2
  0  0.0
  6  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 107  0.7
PSR %CPU
  3  1.3
  2  0.0
  7  0.0
  0 89.5
  5  1.2
  4  1.3
  0  1.3
%CPU     %MEM    
 108  0.8
PSR %CPU
  0  1.7
  2  0.0
  6  0.0
  1 87.9
  7  1.5
  6  1.5
  1  1.6
  2  0.0
  3  0.0
  5  0.0
  4  0.0
  6  0.0
  7  0.0
  1  0.0
  2  0.0
  4  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  5  1.7
  3  0.0
  6  0.0
  1 86.3
  1  1.5
  0  1.5
  2  1.6
  7  0.0
  6  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 107  0.7
PSR %CPU
  5  1.7
  3  0.0
  7  0.0
  1 86.9
  1  1.5
  0  1.5
  2  1.5
  7  0.0
  6  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 107  0.7
PSR %CPU
  5  1.6
  3  0.0
  7  0.0
  1 87.6
  1  1.5
  0  1.5
  2  1.5
  7  0.0
  6  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  2  1.9
  6  0.0
  5  0.0
  1 86.0
  1  1.6
  4  1.6
  3  1.7
  0  0.0
  5  0.0
  6  0.0
  0  0.0
  6  0.0
  0  0.0
  1  0.0
  3  0.0
  0  0.0
  4  0.0
  4  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  6  1.9
  6  0.0
  5  0.0
  1 86.4
  1  1.6
  0  1.6
  7  1.7
  4  0.0
  2  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  6  1.9
  6  0.0
  5  0.0
  1 87.1
  1  1.6
  0  1.6
  7  1.6
  4  0.0
  2  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  1.8
  6  0.0
  5  0.0
  1 86.0
  1  1.5
  0  1.5
  7  1.6
  4  0.0
  2  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  1.8
  7  0.0
  5  0.0
  1 86.6
  1  1.5
  0  1.5
  7  1.5
  4  0.0
  2  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  1.7
  7  0.0
  5  0.0
  1 87.2
  1  1.5
  0  1.5
  7  1.5
  4  0.0
  2  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  3  1.7
  7  0.0
  5  0.0
  1 87.4
  4  1.5
  2  1.5
  0  1.5
%CPU     %MEM    
 107  0.8
PSR %CPU
  4  1.9
  1  0.0
  5  0.0
  1 87.2
  5  1.6
  6  1.6
  7  1.6
  7  0.0
  3  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  1  2.0
  3  0.0
  3  0.0
  2 87.1
  2  1.6
  4  1.6
  3  1.6
  7  0.0
  5  0.0
  6  0.0
  0  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  1  1.9
  3  0.0
  3  0.0
  2 86.2
  2  1.5
  4  1.5
  3  1.6
  7  0.0
  5  0.0
  6  0.0
  0  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  5  2.0
  3  0.0
  4  0.0
  2 86.2
  7  1.6
  2  1.6
  4  1.6
  6  0.0
  1  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  6  2.0
  3  0.0
  4  0.0
  2 86.6
  7  1.6
  3  1.6
  5  1.6
%CPU     %MEM    
 107  0.8
PSR %CPU
  2  2.0
  4  0.0
  4  0.0
  3 86.7
  4  1.6
  3  1.6
  1  1.6
  7  0.0
  5  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  2  2.0
  4  0.0
  4  0.0
  3 87.2
  4  1.6
  3  1.6
  1  1.6
  7  0.0
  5  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  0  2.0
  2  0.0
  5  0.0
  3 85.8
  5  1.6
  1  1.6
  6  1.6
  7  0.0
  2  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  1  2.1
  5  0.0
  5  0.0
  3 85.8
  3  1.6
  2  1.6
  5  1.6
  4  0.0
  7  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  1  2.1
  5  0.0
  5  0.0
  3 86.3
  3  1.6
  2  1.6
  5  1.6
  4  0.0
  7  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  5  2.1
  6  0.0
  6  0.0
  3 86.1
  2  1.6
  3  1.6
  7  1.6
  1  0.0
  0  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  1  2.2
  6  0.0
  1  0.0
  3 86.2
  3  1.7
  2  1.6
  5  1.7
  5  0.0
  6  0.0
  4  0.0
  7  0.0
