%CPU     %MEM    
 0.0  0.0
PSR %CPU
  0  0.0
  7  0.0
  6  0.0
  4  0.0
  6  0.0
  5  0.0
  7  0.0
%CPU     %MEM    
 135  0.2
PSR %CPU
  0  4.0
  7  0.0
  6  0.0
  2  112
  5  2.0
  1  2.0
  2  2.0
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
84.0  0.4
PSR %CPU
  0  1.3
  7  0.0
  6  0.0
  2 76.3
  5  0.6
  1  0.6
  2  0.6
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
92.5  0.6
PSR %CPU
  0  1.0
  7  0.0
  6  0.0
  2 86.7
  5  0.5
  1  0.5
  2  0.5
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
97.6  0.7
PSR %CPU
  0  0.8
  7  0.0
  6  0.0
  2 92.8
  5  0.4
  1  0.4
  2  0.4
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  0  0.6
  7  0.0
  6  0.0
  2 97.0
  5  0.3
  1  0.3
  2  0.3
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  0  0.5
  7  0.0
  6  0.0
  2  100
  5  0.2
  1  0.2
  2  0.2
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  0  0.5
  7  0.0
  6  0.0
  2  102
  5  0.2
  1  0.2
  2  0.2
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
95.6  0.7
PSR %CPU
  0  0.4
  7  0.0
  6  0.0
  2 93.3
  5  0.2
  1  0.2
  2  0.2
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
97.6  0.7
PSR %CPU
  0  0.3
  7  0.0
  6  0.0
  2 95.4
  5  0.1
  1  0.1
  2  0.1
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
99.2  0.7
PSR %CPU
  0  0.3
  0  0.0
  6  0.0
  2 97.3
  5  0.1
  1  0.1
  2  0.1
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  0  0.3
  0  0.0
  6  0.0
  2 98.9
  5  0.1
  1  0.1
  2  0.1
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  0  0.2
  0  0.0
  6  0.0
  2  100
  5  0.1
  1  0.1
  2  0.1
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  0  0.2
  0  0.0
  6  0.0
  2  101
  5  0.1
  1  0.1
  2  0.1
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
97.7  0.7
PSR %CPU
  0  0.2
  0  0.0
  6  0.0
  2 96.3
  5  0.1
  1  0.1
  2  0.1
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
98.8  0.7
PSR %CPU
  0  0.2
  0  0.0
  6  0.0
  2 97.5
  5  0.1
  1  0.1
  2  0.1
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
99.7  0.7
PSR %CPU
  0  0.2
  0  0.0
  6  0.0
  2 98.5
  5  0.1
  1  0.1
  2  0.1
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  0  0.3
  7  0.0
  7  0.0
  0 97.3
  6  0.2
  7  0.2
  5  0.2
  1  0.0
  4  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  0  0.2
  7  0.0
  7  0.0
  0 98.3
  6  0.2
  7  0.2
  5  0.2
  1  0.0
  4  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  0  0.2
  7  0.0
  7  0.0
  0 94.7
  6  0.2
  7  0.2
  5  0.2
  1  0.0
  4  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  0  0.2
  7  0.0
  7  0.0
  0 95.7
  6  0.2
  7  0.2
  5  0.2
  1  0.0
  4  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  0  0.3
  5  0.0
  5  0.0
  0 95.0
  2  0.2
  3  0.2
  5  0.2
  6  0.0
  7  0.0
  1  0.0
  4  0.0
  7  0.0
  3  0.0
  5  0.0
  0  0.0
  3  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  3  0.3
  6  0.0
  6  0.0
  5 95.7
  4  0.3
  7  0.3
  5  0.3
  1  0.0
  6  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  4  0.4
  1  0.0
  6  0.0
  0 94.8
  0  0.4
  2  0.4
  5  0.4
  7  0.0
  6  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  4  0.4
  1  0.0
  6  0.0
  0 95.6
  0  0.4
  2  0.4
  5  0.4
  7  0.0
  6  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  4  0.4
  1  0.0
  6  0.0
  0 92.9
  7  0.4
  2  0.4
  5  0.4
  3  0.0
  6  0.0
  1  0.0
  0  0.0
  0  0.0
  2  0.0
  5  0.0
  7  0.0
  7  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  4  0.5
  5  0.0
  7  0.0
  4 92.5
  0  0.4
  5  0.4
  6  0.4
  2  0.0
  7  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  3  0.6
  6  0.0
  7  0.0
  4 91.9
  4  0.5
  1  0.5
  5  0.5
%CPU     %MEM    
 105  0.7
PSR %CPU
  3  0.6
  6  0.0
  7  0.0
  3 92.6
  1  0.5
  2  0.5
  4  0.5
  0  0.0
  7  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  2  0.7
  7  0.0
  1  0.0
  2 92.0
  4  0.6
  0  0.6
  7  0.6
  6  0.0
  3  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 107  0.7
PSR %CPU
  2  0.6
  0  0.0
  1  0.0
  2 92.7
  4  0.6
  0  0.6
  7  0.6
  6  0.0
  3  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  2  0.6
  0  0.0
  1  0.0
  2 90.9
  4  0.5
  0  0.5
  7  0.6
  6  0.0
  3  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  2  0.6
  0  0.0
  1  0.0
  2 91.6
  4  0.5
  0  0.5
  7  0.6
  6  0.0
  3  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  4  0.7
  1  0.0
  4  0.0
  6 91.1
  7  0.6
  2  0.6
  1  0.6
  6  0.0
  3  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  3  0.8
  1  0.0
  6  0.0
  5 90.8
  0  0.7
  6  0.7
  1  0.7
  5  0.0
  7  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  3  0.8
  1  0.0
  6  0.0
  5 91.4
  0  0.7
  6  0.7
  1  0.7
  5  0.0
  7  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  7  0.7
  1  0.0
  7  0.0
  5 92.0
  4  0.7
  3  0.7
  1  0.7
%CPU     %MEM    
 104  0.7
PSR %CPU
  3  1.0
  2  0.0
  2  0.0
  2 88.2
  6  0.8
  0  0.8
  5  0.8
%CPU     %MEM    
 105  0.7
PSR %CPU
  5  1.0
  3  0.0
  3  0.0
  2 88.4
  6  0.9
  4  0.9
  3  0.9
  7  0.0
  0  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  5  1.0
  3  0.0
  3  0.0
  2 89.0
  6  0.9
  4  0.8
  3  0.8
  7  0.0
  0  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  5  1.0
  3  0.0
  3  0.0
  2 89.6
  6  0.8
  4  0.8
  3  0.8
  7  0.0
  0  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  0  1.1
  3  0.0
  3  0.0
  2 88.4
  3  1.0
  5  1.0
  1  1.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  0  1.1
  3  0.0
  4  0.0
  2 87.1
  4  0.9
  2  0.9
  1  0.9
  7  0.0
  3  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  0  1.1
  3  0.0
  4  0.0
  2 87.7
  4  0.9
  2  0.9
  1  0.9
  7  0.0
  3  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  0  1.0
  3  0.0
  4  0.0
  2 88.3
  4  0.9
  2  0.9
  1  0.9
  7  0.0
  3  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  0  1.0
  3  0.0
  4  0.0
  2 88.8
  4  0.9
  2  0.9
  1  0.9
  7  0.0
  3  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  0  1.0
  3  0.0
  4  0.0
  2 89.4
  4  0.9
  2  0.8
  1  0.9
  7  0.0
  3  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  0  1.0
  3  0.0
  4  0.0
  2 89.9
  4  0.8
  2  0.8
  1  0.8
  7  0.0
  3  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  1  1.1
  3  0.0
  4  0.0
  2 88.1
  7  0.9
  3  0.9
  2  0.9
  0  0.0
  4  0.0
  6  0.0
  5  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  6  1.1
  3  0.0
  4  0.0
  2 88.1
  1  0.9
  4  0.9
  2  0.9
%CPU     %MEM    
 105  0.8
PSR %CPU
  6  1.1
  3  0.0
  4  0.0
  2 88.4
  2  0.9
  7  0.9
  1  0.9
  0  0.0
  5  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  6  1.1
  3  0.0
  4  0.0
  2 88.9
  2  0.9
  7  0.9
  1  0.9
  0  0.0
  5  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  6  1.1
  3  0.0
  4  0.0
  2 89.4
  2  0.9
  7  0.9
  1  0.9
  0  0.0
  5  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  1  1.1
  3  0.0
  5  0.0
  2 89.1
  4  0.9
  7  0.9
  0  0.9
  5  0.0
  6  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  1  1.1
  3  0.0
  7  0.0
  2 88.2
  4  0.9
  7  0.9
  0  0.9
  5  0.0
  6  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  6  1.1
  3  0.0
  7  0.0
  2 88.1
  1  0.9
  7  0.9
  4  0.9
  2  0.0
  5  0.0
  3  0.0
  0  0.0
  4  0.0
  1  0.0
  7  0.0
  2  0.0
  4  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  2  1.2
  4  0.0
  7  0.0
  3 88.4
  1  0.9
  3  0.9
  4  0.9
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  2  1.1
  4  0.0
  7  0.0
  3 88.8
  1  0.9
  3  0.9
  4  0.9
  0  0.0
  5  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  7  1.2
  5  0.0
  7  0.0
  3 88.6
  4  1.0
  6  1.0
  5  1.0
  1  0.0
  3  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  7  1.2
  5  0.0
  7  0.0
  3 89.1
  4  0.9
  6  0.9
  5  0.9
  1  0.0
  3  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  0  1.2
  3  0.0
  7  0.0
  3 87.9
  3  0.9
