%CPU     %MEM    
16.0  0.0
PSR %CPU
  3  2.0
  6  0.0
  7  0.0
  3  4.0
  5  1.0
  4  1.0
  2  1.0
  1  0.0
  7  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
66.5  0.2
PSR %CPU
  3  1.0
  6  0.0
  7  0.0
  3 61.0
  5  0.5
  4  0.5
  2  0.5
  1  0.0
  7  1.0
  0  0.0
  6  0.0
%CPU     %MEM    
83.6  0.4
PSR %CPU
  3  0.6
  6  0.0
  7  0.0
  3 79.3
  5  0.3
  4  0.3
  2  0.3
  1  0.0
  7  0.5
  0  0.0
  6  0.0
%CPU     %MEM    
92.0  0.6
PSR %CPU
  3  0.5
  6  0.0
  7  0.0
  3 89.0
  5  0.2
  4  0.2
  2  0.2
  1  0.0
  7  0.3
  0  0.0
  6  0.0
%CPU     %MEM    
97.2  0.7
PSR %CPU
  3  0.4
  6  0.0
  7  0.0
  3 94.6
  5  0.2
  4  0.2
  2  0.2
  1  0.0
  7  0.2
  0  0.0
  6  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  4  0.3
  6  0.0
  1  0.0
  4 98.1
  5  0.1
  4  0.1
  2  0.1
  1  0.0
  7  0.2
  0  0.0
  6  0.0
%CPU     %MEM    
90.0  0.7
PSR %CPU
  4  0.2
  6  0.0
  1  0.0
  4 88.3
  5  0.1
  4  0.1
  2  0.1
  1  0.0
  7  0.1
  0  0.0
  6  0.0
%CPU     %MEM    
93.0  0.7
PSR %CPU
  4  0.2
  6  0.0
  1  0.0
  4 91.5
  5  0.1
  4  0.1
  2  0.1
  1  0.0
  7  0.1
  0  0.0
  6  0.0
%CPU     %MEM    
95.5  0.7
PSR %CPU
  4  0.2
  6  0.0
  1  0.0
  4 94.2
  5  0.1
  4  0.1
  2  0.1
  1  0.0
  7  0.1
  0  0.0
  6  0.0
%CPU     %MEM    
97.4  0.7
PSR %CPU
  4  0.1
  7  0.0
  1  0.0
  4 96.2
  5  0.0
  4  0.0
  2  0.0
  1  0.0
  7  0.1
  0  0.0
  6  0.0
%CPU     %MEM    
99.1  0.7
PSR %CPU
  4  0.1
  7  0.0
  1  0.0
  4 98.0
  5  0.0
  4  0.0
  2  0.0
  1  0.0
  7  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
93.3  0.7
PSR %CPU
  4  0.1
  7  0.0
  1  0.0
  4 92.4
  5  0.0
  4  0.0
  2  0.0
  1  0.0
  7  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
95.0  0.7
PSR %CPU
  4  0.1
  7  0.0
  1  0.0
  4 94.1
  5  0.0
  4  0.0
  2  0.0
  1  0.0
  7  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
96.3  0.7
PSR %CPU
  4  0.1
  7  0.0
  1  0.0
  4 95.5
  5  0.0
  4  0.0
  2  0.0
  1  0.0
  7  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
97.6  0.7
PSR %CPU
  4  0.1
  7  0.0
  1  0.0
  4 96.8
  5  0.0
  4  0.0
  2  0.0
  1  0.0
  7  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
98.7  0.7
PSR %CPU
  4  0.1
  7  0.0
  1  0.0
  4 98.0
  5  0.0
  4  0.0
  2  0.0
  1  0.0
  7  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  5  0.1
  0  0.0
  2  0.0
  1 97.8
  4  0.1
  1  0.1
  7  0.1
  3  0.0
  6  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
96.5  0.7
PSR %CPU
  5  0.1
  0  0.0
  2  0.0
  1 94.1
  4  0.0
  1  0.1
  7  0.1
  3  0.0
  6  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
97.4  0.7
PSR %CPU
  5  0.1
  0  0.0
  2  0.0
  1 95.2
  4  0.0
  1  0.1
  7  0.1
  3  0.0
  6  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
98.3  0.7
PSR %CPU
  6  0.1
  0  0.0
  2  0.0
  1 96.1
  4  0.1
  1  0.1
  0  0.1
%CPU     %MEM    
99.5  0.7
PSR %CPU
  7  0.1
  1  0.0
  3  0.0
  2 96.4
  5  0.1
  4  0.1
  2  0.1
  0  0.0
  1  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  4  0.2
  4  0.0
  4  0.0
  2 96.0
  6  0.2
  5  0.3
  0  0.3
  7  0.0
  2  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  4  0.2
  4  0.0
  4  0.0
  2 96.8
  6  0.2
  5  0.3
  0  0.3
  7  0.0
  2  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
99.1  0.7
PSR %CPU
  4  0.2
  6  0.0
  6  0.0
  4 93.6
  1  0.3
  7  0.3
  2  0.3
  6  0.0
  3  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
99.7  0.7
PSR %CPU
  4  0.2
  0  0.0
  6  0.0
  4 94.4
  1  0.3
  7  0.3
  2  0.3
  6  0.0
  3  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  6  0.3
  0  0.0
  6  0.0
  4 94.8
  5  0.3
  3  0.3
  4  0.3
  1  0.0
  7  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  7  0.3
  0  0.0
  1  0.0
  1 94.8
  1  0.3
  2  0.4
  4  0.3
  3  0.0
  5  0.0
  6  0.0
  0  0.0
  4  0.0
  0  0.0
  6  0.0
  1  0.0
  2  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  7  0.4
  0  0.0
  1  0.0
  7 95.3
  2  0.4
  1  0.4
  4  0.4
  6  0.0
  5  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  0  0.4
  0  0.0
  1  0.0
  2 95.5
  2  0.4
  1  0.4
  7  0.4
  4  0.0
  5  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  5  0.4
  2  0.0
  2  0.0
  1 92.9
  2  0.4
  7  0.4
  4  0.4
  3  0.0
  1  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  5  0.4
  2  0.0
  2  0.0
  1 93.6
  2  0.4
  7  0.4
  4  0.4
  3  0.0
  1  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  5  0.4
  2  0.0
  2  0.0
  1 94.2
  2  0.4
  7  0.4
  4  0.4
  3  0.0
  1  0.0
  0  0.0
  6  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  0  0.4
  3  0.0
  3  0.0
  2 94.4
  7  0.4
  6  0.5
  4  0.4
  1  0.0
  2  0.0
  3  0.0
  5  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  7  0.5
  3  0.0
  3  0.0
  7 94.6
  0  0.5
  2  0.5
  1  0.4
  4  0.0
  3  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
99.9  0.7
PSR %CPU
  1  0.5
  3  0.0
  3  0.0
  1 92.4
  4  0.5
  3  0.5
  2  0.5
  7  0.0
  6  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  2  0.5
  4  0.0
  3  0.0
  2 92.6
  1  0.5
  4  0.5
  3  0.5
  5  0.0
  7  0.0
  6  0.0
  0  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  2  0.5
  4  0.0
  3  0.0
  2 93.2
  1  0.5
  4  0.5
  3  0.5
  5  0.0
  7  0.0
  6  0.0
  0  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  7  0.7
  7  0.0
  4  0.0
  6 92.5
  0  0.6
  6  0.6
  3  0.6
%CPU     %MEM    
 102  0.7
PSR %CPU
  7  0.7
  1  0.0
  4  0.0
  7 92.8
  6  0.6
  4  0.6
  5  0.6
  3  0.0
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  7  0.6
  1  0.0
  4  0.0
  7 93.3
  6  0.6
  4  0.6
  5  0.6
  3  0.0
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  7  0.6
  1  0.0
  6  0.0
  7 91.8
  6  0.6
  4  0.6
  5  0.6
  3  0.0
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  0  0.7
  1  0.0
  7  0.0
  4 91.4
  5  0.7
  1  0.7
  6  0.7
  2  0.0
  4  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  0  0.7
  1  0.0
  7  0.0
  4 92.0
  5  0.7
  1  0.7
  6  0.7
  2  0.0
  4  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  0  0.7
  2  0.0
  7  0.0
  4 92.4
  5  0.7
  1  0.7
  6  0.6
  2  0.0
  4  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  0  0.7
  2  0.0
  7  0.0
  4 92.9
  5  0.6
  1  0.6
  6  0.6
  2  0.0
  4  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  0  0.7
  2  0.0
  7  0.0
  4 93.4
  5  0.6
  1  0.6
  6  0.6
  2  0.0
  4  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  0  0.7
  2  0.0
  7  0.0
  4 92.1
  5  0.6
  1  0.6
  6  0.6
  2  0.0
  4  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  0  0.6
  2  0.0
  7  0.0
  4 92.6
  5  0.6
  1  0.6
  6  0.6
  2  0.0
  4  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  0  0.7
  3  0.0
  0  0.0
  7 92.6
  7  0.6
  2  0.6
  5  0.6
  6  0.0
  4  0.0
  1  0.0
  3  0.0
  0  0.0
  3  0.0
  2  0.0
  5  0.0
  7  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  5  0.7
  3  0.0
  0  0.0
  7 92.6
  6  0.7
  0  0.7
  7  0.6
  4  0.0
  3  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  5  0.7
  3  0.0
  0  0.0
  7 93.0
  6  0.6
  0  0.6
  7  0.6
  4  0.0
  3  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  2  0.8
  3  0.0
  0  0.0
  7 93.1
  3  0.7
  1  0.7
  4  0.7
  7  0.0
  6  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  2  0.7
  3  0.0
  0  0.0
  7 92.0
  3  0.6
  1  0.6
  4  0.6
  7  0.0
  6  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  6  0.7
  3  0.0
  0  0.0
  7 92.2
  4  0.6
  3  0.6
  1  0.6
  2  0.0
  5  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  6  0.7
  3  0.0
  0  0.0
  7 92.5
  4  0.6
  3  0.6
  1  0.6
  2  0.0
  5  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  5  0.8
  3  0.0
  0  0.0
  7 92.7
  0  0.7
  1  0.7
  7  0.6
  6  0.0
  4  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  2  0.8
  3  0.0
  0  0.0
  7 92.9
  1  0.7
  4  0.7
  7  0.7
  3  0.0
  6  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  2  0.8
  3  0.0
  0  0.0
  7 91.9
  1  0.7
  4  0.7
  7  0.6
  3  0.0
  6  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  7  0.8
  4  0.0
  1  0.0
  0 92.0
  1  0.7
  6  0.7
  4  0.6
  0  0.0
  2  0.0
  3  0.0
  5  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  7  0.8
  4  0.0
  1  0.0
  0 92.4
  1  0.7
  6  0.7
  4  0.6
  0  0.0
  2  0.0
  3  0.0
  5  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  5  0.9
  2  0.0
  1  0.0
  2 92.3
  7  0.7
  0  0.7
  3  0.7
  1  0.0
  4  0.0
  6  0.0
  2  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  5  0.8
  3  0.0
  1  0.0
  2 92.6
  7  0.7
  0  0.7
  3  0.7
  1  0.0
  4  0.0
  6  0.0
  2  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  6  0.9
  4  0.0
  1  0.0
  2 92.7
  0  0.7
  1  0.7
  5  0.7
  7  0.0
  4  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  6  0.8
  4  0.0
  1  0.0
  2 91.8
  0  0.7
  1  0.7
  5  0.7
  7  0.0
  4  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  5  0.9
  4  0.0
  1  0.0
  3 92.0
  1  0.7
  0  0.7
  2  0.7
  7  0.0
  4  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  5  0.9
  4  0.0
  1  0.0
  3 92.3
  1  0.7
  0  0.7
  2  0.7
  7  0.0
  4  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  5  0.8
  4  0.0
  1  0.0
  3 92.6
  1  0.7
  0  0.7
  2  0.7
  7  0.0
  4  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  2  0.9
  4  0.0
  1  0.0
  3 92.7
  4  0.7
  7  0.7
  4  0.7
  5  0.0
  6  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  2  0.9
  4  0.0
  1  0.0
  3 93.1
  4  0.7
  7  0.7
  4  0.7
  5  0.0
  6  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  2  0.8
  4  0.0
  1  0.0
  3 92.2
  4  0.7
  7  0.7
  4  0.7
  5  0.0
  6  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  1  0.9
  4  0.0
  1  0.0
  3 92.4
  4  0.7
  6  0.7
  3  0.7
  5  0.0
  0  0.0
  2  0.0
  7  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  1  0.8
  4  0.0
  1  0.0
  3 92.7
  4  0.7
  6  0.7
  3  0.7
  5  0.0
  0  0.0
  2  0.0
  7  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  0  0.9
  5  0.0
  1  0.0
  4 92.8
  6  0.7
  2  0.7
  3  0.7
  7  0.0
  4  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  0  0.9
  5  0.0
  1  0.0
  4 93.1
  6  0.7
  2  0.7
  3  0.7
  7  0.0
  4  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  3  0.9
  3  0.0
  1  0.0
  4 93.2
  0  0.7
  6  0.7
  1  0.7
  2  0.0
  5  0.0
  4  0.0
  7  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  3  0.9
  3  0.0
  1  0.0
  4 92.4
  0  0.7
  6  0.7
  1  0.7
  2  0.0
  5  0.0
  4  0.0
  7  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  3  0.9
  3  0.0
  1  0.0
  4 92.7
  0  0.7
  6  0.7
  1  0.7
  2  0.0
  5  0.0
  4  0.0
  7  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  0  0.9
  3  0.0
  1  0.0
  4 92.8
  1  0.7
  3  0.7
  4  0.7
  5  0.0
  7  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  0  0.9
  3  0.0
  1  0.0
  6 92.9
  7  0.7
  1  0.7
  2  0.7
  3  0.0
  5  0.0
  6  0.0
  4  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  4  0.9
  3  0.0
  1  0.0
  6 93.0
  7  0.7
  6  0.7
  5  0.7
  1  0.0
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  4  0.9
  3  0.0
  1  0.0
  6 92.2
  7  0.7
  6  0.7
  5  0.7
  1  0.0
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  4  0.9
  3  0.0
  1  0.0
  6 92.5
  7  0.7
  6  0.7
  5  0.7
  1  0.0
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  4  0.9
  3  0.0
  1  0.0
  6 92.8
  7  0.7
  6  0.7
  5  0.7
  1  0.0
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  4  0.9
  3  0.0
  1  0.0
  6 93.0
  7  0.7
  6  0.7
  5  0.6
  1  0.0
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  0  0.9
  3  0.0
  1  0.0
  6 93.1
  7  0.7
  2  0.7
  5  0.6
  6  0.0
  4  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  0  0.9
  3  0.0
  1  0.0
  6 93.4
  7  0.7
  2  0.7
  5  0.6
  6  0.0
  4  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  6  0.9
  3  0.0
  1  0.0
  7 92.5
  0  0.7
  1  0.7
  7  0.6
  5  0.0
  2  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  6  0.9
  3  0.0
  1  0.0
  7 92.8
  0  0.6
  1  0.6
  7  0.6
  5  0.0
  2  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  0  0.9
  3  0.0
  1  0.0
  7 92.8
  6  0.7
  1  0.7
  7  0.7
  2  0.0
  4  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  0  0.9
  3  0.0
  1  0.0
  7 92.9
  4  0.7
  5  0.7
  6  0.7
  3  0.0
  1  0.0
  2  0.0
  7  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  0  1.0
  3  0.0
  1  0.0
  7 93.0
  7  0.7
  6  0.7
  2  0.7
  3  0.0
  1  0.0
  5  0.0
  4  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  0  1.0
  3  0.0
  1  0.0
  7 93.2
  7  0.7
  6  0.7
  2  0.7
  3  0.0
  1  0.0
  5  0.0
  4  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  0  0.9
  3  0.0
  1  0.0
  7 92.6
  7  0.7
  6  0.7
  2  0.7
  3  0.0
  1  0.0
  5  0.0
  4  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  6  1.0
  3  0.0
  1  0.0
  7 92.7
  2  0.7
  1  0.7
  4  0.7
  5  0.0
  7  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  6  1.0
  3  0.0
  1  0.0
  7 92.8
  7  0.7
  1  0.7
  4  0.7
  5  0.0
  2  0.0
  0  0.0
  3  0.0
  0  0.0
  3  0.0
  1  0.0
  4  0.0
  7  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 101  0.8
PSR %CPU
  1  1.0
  3  0.0
  2  0.0
  7 93.0
  3  0.7
  6  0.7
  4  0.7
  0  0.0
  2  0.0
  5  0.0
  7  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  1  1.0
  3  0.0
  2  0.0
  7 93.0
  0  0.7
  2  0.7
  6  0.7
  4  0.0
  5  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 102  0.8
PSR %CPU
  1  1.0
  3  0.0
  2  0.0
  7 93.1
  0  0.7
