%CPU     %MEM    
 0.0  0.0
PSR %CPU
  3  0.0
  5  0.0
  2  0.0
  0  0.0
  6  0.0
  6  0.0
  0  0.0
  7  0.0
  4  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 138  0.2
PSR %CPU
  3  3.0
  5  0.0
  2  0.0
  3  117
  6  2.0
  5  2.0
  0  2.0
  7  0.0
  4  0.0
  1  1.0
  2  0.0
%CPU     %MEM    
 128  0.4
PSR %CPU
  3  1.5
  5  0.0
  2  0.0
  3  117
  6  1.0
  5  1.0
  0  1.0
  7  0.0
  4  0.0
  1  0.5
  2  0.0
%CPU     %MEM    
 124  0.6
PSR %CPU
  3  1.0
  5  0.0
  2  0.0
  3  117
  6  0.6
  5  0.6
  0  0.6
  7  0.0
  4  0.0
  1  0.3
  2  0.0
%CPU     %MEM    
98.0  0.7
PSR %CPU
  3  0.6
  5  0.0
  2  0.0
  3 93.8
  6  0.4
  5  0.4
  0  0.4
  7  0.0
  4  0.0
  1  0.2
  2  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  3  0.5
  5  0.0
  2  0.0
  3 97.6
  6  0.3
  5  0.3
  0  0.3
  7  0.0
  4  0.0
  1  0.1
  2  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  4  0.4
  5  0.0
  2  0.0
  3  100
  6  0.2
  5  0.2
  0  0.2
  7  0.0
  4  0.0
  1  0.1
  2  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  4  0.3
  5  0.0
  2  0.0
  3  102
  6  0.2
  5  0.2
  0  0.2
  7  0.0
  4  0.0
  1  0.1
  2  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  4  0.3
  5  0.0
  2  0.0
  3  104
  6  0.2
  5  0.2
  0  0.2
  7  0.0
  4  0.0
  1  0.1
  2  0.0
%CPU     %MEM    
 107  0.7
PSR %CPU
  4  0.3
  5  0.0
  2  0.0
  3  105
  6  0.2
  5  0.2
  0  0.2
  7  0.0
  4  0.0
  1  0.1
  2  0.0
%CPU     %MEM    
99.5  0.7
PSR %CPU
  4  0.2
  5  0.0
  2  0.0
  3 97.5
  6  0.1
  5  0.1
  0  0.1
  7  0.0
  4  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  4  0.2
  5  0.0
  2  0.0
  3 99.1
  6  0.1
  5  0.1
  0  0.1
  7  0.0
  4  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  4  0.2
  5  0.0
  2  0.0
  3  100
  6  0.1
  5  0.1
  0  0.1
  7  0.0
  4  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  4  0.2
  5  0.0
  2  0.0
  3  101
  6  0.1
  5  0.1
  0  0.1
  7  0.0
  4  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  4  0.1
  5  0.0
  2  0.0
  3  102
  6  0.1
  5  0.1
  0  0.1
  7  0.0
  4  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
98.9  0.7
PSR %CPU
  4  0.1
  5  0.0
  2  0.0
  3 97.6
  6  0.1
  5  0.1
  0  0.1
  7  0.0
  4  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  1  0.2
  5  0.0
  2  0.0
  1 97.2
  3  0.2
  7  0.2
  2  0.2
  6  0.0
  5  0.0
  4  0.0
  0  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  1  0.2
  5  0.0
  2  0.0
  1 98.2
  3  0.2
  7  0.2
  2  0.2
  6  0.0
  5  0.0
  4  0.0
  0  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  1  0.2
  5  0.0
  2  0.0
  1 99.1
  3  0.2
  7  0.2
  2  0.2
  6  0.0
  5  0.0
  4  0.0
  0  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  2  0.3
  3  0.0
  2  0.0
  5 98.8
  4  0.3
  0  0.3
  6  0.3
  2  0.0
  5  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  2  0.3
  4  0.0
  2  0.0
  3 99.6
  4  0.3
  0  0.3
  6  0.3
  2  0.0
  5  0.0
  3  0.0
  7  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  2  0.4
  5  0.0
  7  0.0
  2 94.3
  6  0.4
  1  0.4
  0  0.4
  7  0.0
  3  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  2  0.4
  5  0.0
  3  0.0
  2 95.2
  6  0.4
  1  0.4
  0  0.4
  7  0.0
  3  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  2  0.4
  5  0.0
  3  0.0
  2 95.0
  1  0.5
  7  0.5
  0  0.5
  3  0.0
  5  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  3  0.5
  6  0.0
  3  0.0
  2 95.4
  2  0.5
  7  0.5
  0  0.5
  4  0.0
  7  0.0
  6  0.0
  1  0.0
  0  0.0
  1  0.0
  2  0.0
  1  0.0
  0  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  1  0.5
  6  0.0
  3  0.0
  1 95.9
  3  0.6
  7  0.5
  2  0.5
  4  0.0
  0  0.0
  6  0.0
  5  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  0  0.6
  0  0.0
  3  0.0
  7 95.4
  7  0.7
  1  0.7
  2  0.7
  4  0.0
  3  0.0
  6  0.0
  5  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  0  0.6
  0  0.0
  3  0.0
  7 93.1
  7  0.6
  1  0.6
  2  0.6
  4  0.0
  3  0.0
  6  0.0
  5  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  0  0.6
  1  0.0
  4  0.0
  0 93.2
  7  0.7
  5  0.7
  6  0.7
  1  0.0
  2  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  4  0.7
  1  0.0
  5  0.0
  4 93.3
  5  0.7
  2  0.7
  7  0.7
  1  0.0
  6  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  4  0.7
  1  0.0
  5  0.0
  4 94.0
  5  0.7
  2  0.7
  7  0.7
  1  0.0
  6  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  4  0.7
  2  0.0
  5  0.0
  4 94.7
  5  0.7
  2  0.7
  7  0.7
  1  0.0
  6  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  5  0.7
  3  0.0
  5  0.0
  2 94.7
  6  0.8
  4  0.7
  7  0.8
  2  0.0
  0  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  7  0.7
  4  0.0
  5  0.0
  0 92.3
  1  0.8
  4  0.8
  2  0.8
  0  0.0
  3  0.0
  6  0.0
  5  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  2  0.8
  4  0.0
  5  0.0
  2 92.4
  5  0.8
  0  0.8
  7  0.8
  4  0.0
  1  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  2  0.9
  4  0.0
  5  0.0
  3 92.5
  6  0.9
  1  0.9
  7  0.9
  3  0.0
  4  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  2  0.9
  5  0.0
  6  0.0
  6 92.6
  3  0.9
  4  0.9
  1  0.9
  0  0.0
  5  0.0
  6  0.0
  3  0.0
  4  0.0
  1  0.0
  4  0.0
  3  0.0
  1  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  6  1.2
  7  0.0
  7  0.0
  1 91.6
  2  1.1
  7  1.1
  0  1.1
  5  0.0
  1  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  6  1.2
  7  0.0
  0  0.0
  1 90.1
  2  1.1
  7  1.1
  0  1.1
  5  0.0
  1  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  6  1.1
  7  0.0
  0  0.0
  1 90.7
  2  1.1
  7  1.1
  0  1.1
  5  0.0
  1  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  6  1.1
  7  0.0
  0  0.0
  1 91.3
  2  1.0
  7  1.0
  0  1.0
  5  0.0
  1  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  0  1.3
  7  0.0
  0  0.0
  1 90.0
  7  1.2
  2  1.2
  4  1.2
  6  0.0
  5  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  0  1.3
  0  0.0
  0  0.0
  1 90.6
  7  1.2
  2  1.2
  4  1.2
  6  0.0
  5  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  0  1.3
  0  0.0
  0  0.0
  1 91.1
  7  1.2
  2  1.1
  4  1.1
  6  0.0
  5  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  0  1.2
  0  0.0
  0  0.0
  1 89.9
  7  1.1
  2  1.1
  4  1.1
  6  0.0
  5  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  0  1.2
  0  0.0
  2  0.0
  1 90.4
  7  1.1
  2  1.1
  4  1.1
  6  0.0
  5  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  0  1.2
  0  0.0
  2  0.0
  1 90.9
  7  1.1
  2  1.0
  4  1.0
  6  0.0
  5  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  6  1.2
  0  0.0
  2  0.0
  1 91.1
  5  1.1
  7  1.0
  3  1.0
  2  0.0
  1  0.0
  3  0.0
  0  0.0
  7  0.0
  1  0.0
  0  0.0
  5  0.0
  0  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  0  1.3
  2  0.0
  2  0.0
  1 91.0
  2  1.1
  7  1.1
  1  1.1
  6  0.0
  3  0.0
  5  0.0
  4  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  3  1.3
  2  0.0
  2  0.0
  6 91.1
  7  1.1
  4  1.1
  6  1.1
  0  0.0
  5  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  3  1.3
  2  0.0
  2  0.0
  6 90.0
  7  1.1
  4  1.1
  6  1.1
  0  0.0
  5  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  3  1.3
  2  0.0
  4  0.0
  6 90.1
  1  1.1
  6  1.1
  2  1.1
  5  0.0
  0  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  3  1.3
  4  0.0
  5  0.0
  6 90.4
  6  1.1
  1  1.1
  5  1.1
  5  0.0
  7  0.0
  2  0.0
  4  0.0
  6  0.0
  1  0.0
  4  0.0
  1  0.0
  7  0.0
  4  0.0
  1  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  7  1.3
  4  0.0
  0  0.0
  7 90.6
  3  1.1
  1  1.1
  2  1.1
  6  0.0
  0  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  7  1.3
  4  0.0
  0  0.0
  7 91.1
  3  1.1
  1  1.1
  2  1.1
  6  0.0
  0  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  0  1.3
  4  0.0
  0  0.0
  7 89.8
  7  1.1
  5  1.1
  2  1.1
  1  0.0
  4  0.0
  3  0.0
  6  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  1  1.4
  4  0.0
  1  0.0
  7 89.9
  3  1.1
  2  1.1
  0  1.1
  7  0.0
  6  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 104  0.8
PSR %CPU
  1  1.3
  4  0.0
  1  0.0
  7 90.3
  3  1.1
  2  1.1
  0  1.1
  7  0.0
  6  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  2  1.4
  4  0.0
  1  0.0
  7 90.3
  1  1.1
  4  1.1
