%CPU     %MEM    
 0.0  0.0
PSR %CPU
  4  0.0
  4  0.0
  5  0.0
  2  0.0
  5  0.0
  3  0.0
  6  0.0
%CPU     %MEM    
67.0  0.2
PSR %CPU
  4  1.5
  4  0.0
  5  0.0
  3 56.0
  2  1.0
  7  1.0
  5  1.0
  6  0.0
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
83.6  0.4
PSR %CPU
  4  1.0
  4  0.0
  5  0.0
  3 76.3
  2  0.6
  7  0.6
  5  0.6
  6  0.0
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
92.2  0.6
PSR %CPU
  4  0.7
  4  0.0
  5  0.0
  3 86.7
  2  0.5
  7  0.5
  5  0.5
  6  0.0
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
97.2  0.7
PSR %CPU
  4  0.6
  4  0.0
  5  0.0
  3 92.8
  2  0.4
  7  0.4
  5  0.4
  6  0.0
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  4  0.5
  4  0.0
  5  0.0
  3 96.8
  2  0.3
  7  0.3
  5  0.3
  6  0.0
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  4  0.4
  4  0.0
  5  0.0
  3 99.8
  2  0.2
  7  0.2
  5  0.2
  6  0.0
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
95.3  0.7
PSR %CPU
  4  0.6
  6  0.0
  5  0.0
  4 87.7
  5  0.5
  1  0.4
  6  0.5
  2  0.0
  3  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
97.5  0.7
PSR %CPU
  4  0.6
  6  0.0
  5  0.0
  4 90.8
  5  0.5
  1  0.4
  6  0.5
  2  0.0
  3  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
99.2  0.7
PSR %CPU
  4  0.5
  6  0.0
  5  0.0
  4 93.1
  5  0.4
  1  0.3
  6  0.4
  2  0.0
  3  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 100  0.7
PSR %CPU
  4  0.5
  6  0.0
  5  0.0
  4 95.1
  5  0.4
  1  0.3
  6  0.4
  2  0.0
  3  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  4  0.4
  6  0.0
  5  0.0
  4 96.9
  5  0.3
  1  0.3
  6  0.3
  2  0.0
  3  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
96.3  0.7
PSR %CPU
  4  0.4
  6  0.0
  5  0.0
  4 91.8
  5  0.3
  1  0.2
  6  0.3
  2  0.0
  3  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
97.6  0.7
PSR %CPU
  4  0.3
  7  0.0
  5  0.0
  4 93.3
  5  0.3
  1  0.2
  6  0.3
  2  0.0
  3  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
98.7  0.7
PSR %CPU
  4  0.3
  7  0.0
  5  0.0
  4 94.8
  5  0.2
  1  0.2
  6  0.2
  2  0.0
  3  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
99.7  0.7
PSR %CPU
  4  0.3
  7  0.0
  6  0.0
  4 96.0
  5  0.2
  1  0.2
  6  0.2
  2  0.0
  3  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  2  0.4
  0  0.0
  6  0.0
  2 96.0
  7  0.4
  1  0.3
  6  0.4
  4  0.0
  3  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  4  0.6
  3  0.0
  1  0.0
  4 95.9
  7  0.5
  2  0.4
  3  0.5
  5  0.0
  0  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
98.6  0.7
PSR %CPU
  4  0.5
  3  0.0
  1  0.0
  4 92.5
  7  0.5
  2  0.4
  3  0.4
  5  0.0
  0  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
99.5  0.7
PSR %CPU
  5  0.5
  3  0.0
  1  0.0
  4 93.3
  7  0.4
  2  0.4
  4  0.4
  1  0.0
  3  0.0
  6  0.0
  0  0.0
  5  0.0
  0  0.0
  7  0.0
  1  0.0
  2  0.0
  0  0.0
  4  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  0  0.6
  5  0.0
  1  0.0
  4 92.7
  3  0.6
  6  0.6
  5  0.6
  4  0.0
  2  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  4  0.8
  3  0.0
  1  0.0
  6 92.1
  6  0.8
  0  0.8
  1  0.8
%CPU     %MEM    
 103  0.7
PSR %CPU
  3  0.9
  4  0.0
  1  0.0
  3 91.8
  0  0.9
  1  0.9
  6  1.0
  2  0.0
  7  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  6  1.1
  4  0.0
  2  0.0
  1 90.9
  4  1.1
  1  1.1
  7  1.1
  3  0.0
  5  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  6  1.1
  5  0.0
  7  0.0
  6 87.8
  3  1.2
  4  1.1
  5  1.2
  2  0.0
  1  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  6  1.2
  1  0.0
  3  0.0
  2 87.6
  7  1.3
  4  1.3
  2  1.3
%CPU     %MEM    
 102  0.7
PSR %CPU
  4  1.3
  1  0.0
  3  0.0
  7 87.1
  2  1.4
  3  1.4
  6  1.4
  7  0.0
  0  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  7  1.6
  0  0.0
  3  0.0
  7 85.8
  2  1.7
  4  1.6
  6  1.7
  3  0.0
  1  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  7  1.8
  0  0.0
  3  0.0
  7 85.3
  6  1.9
  1  1.8
  4  1.9
  0  0.0
  2  0.0
  3  0.0
  5  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  7  1.8
  0  0.0
  3  0.0
  1 85.6
  1  1.9
  5  1.9
  4  1.9
  3  0.0
  0  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  0  1.8
  1  0.0
  3  0.0
  4 83.4
  1  1.9
  2  1.9
  7  1.9
  4  0.0
  5  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  0  1.8
  1  0.0
  3  0.0
  4 84.3
  1  1.8
  2  1.8
  7  1.8
  4  0.0
  5  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  5  1.8
  1  0.0
  4  0.0
  2 84.5
  3  1.9
  2  1.8
  6  1.9
  0  0.0
  4  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  5  2.0
  5  0.1
  4  0.0
  4 84.1
  4  2.0
  7  2.0
  2  2.0
  1  0.0
  0  0.0
  3  0.0
  6  0.0
  5  0.0
  6  0.0
  4  0.0
  7  0.0
  1  0.0
  6  0.0
  2  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  3  2.1
  7  0.1
  4  0.0
  3 84.1
  5  2.2
  0  2.1
  1  2.1
  7  0.0
  4  0.0
  6  0.0
  2  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  1  2.1
  0  0.0
  2  0.0
  1 81.9
  0  2.2
  7  2.2
  2  2.2
  3  0.0
  4  0.0
  6  0.0
  5  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  5  2.2
  0  0.0
  2  0.0
  4 82.2
  4  2.3
  0  2.2
  7  2.2
%CPU     %MEM    
 106  0.7
PSR %CPU
  3  2.6
  4  0.1
  1  0.0
  4 80.4
  4  2.6
  7  2.6
  6  2.6
%CPU     %MEM    
 107  0.8
PSR %CPU
  5  2.9
  4  0.1
  6  0.1
  5 79.5
  6  2.9
  3  2.8
  4  2.9
  0  0.0
  1  0.0
  2  0.0
  7  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  5  2.8
  4  0.1
  6  0.1
  5 80.3
  6  2.8
  3  2.8
  4  2.8
  0  0.0
  1  0.0
  2  0.0
  7  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  4  2.9
  4  0.1
  6  0.1
  5 80.7
  3  2.8
  7  2.8
  6  2.8
  2  0.0
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  3  3.1
  4  0.1
  6  0.1
  7 78.1
  0  3.0
  4  2.9
  2  2.9
  6  0.0
  7  0.0
  4  0.0
  5  0.0
  0  0.0
  2  0.0
  5  0.0
  5  0.0
  0  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  3  3.2
  5  0.1
  6  0.1
  2 78.2
  0  3.0
  6  3.0
  4  3.0
  7  0.0
  5  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  3  3.1
  7  0.1
  6  0.1
  2 78.9
  0  3.0
  6  2.9
  4  3.0
  7  0.0
  5  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  3  3.0
  7  0.1
  6  0.1
  2 79.7
  0  2.9
  6  2.9
  4  2.9
  7  0.0
  5  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  3  3.0
  7  0.1
  6  0.1
  2 80.4
  0  2.9
  6  2.8
  4  2.8
  7  0.0
  5  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  3  2.9
  0  0.1
  6  0.1
  2 81.1
  0  2.8
  6  2.7
  4  2.8
  7  0.0
  5  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  1  2.9
  0  0.1
  6  0.1
  1 79.8
  7  2.8
  2  2.7
  4  2.8
  6  0.0
  3  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  1  3.0
  4  0.1
  7  0.1
  4 79.6
  7  2.9
  7  2.8
  4  2.9
  3  0.0
  0  0.0
  5  0.0
  2  0.0
  1  0.0
  7  0.0
  4  0.0
  2  0.0
  4  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  3  3.2
  5  0.1
  7  0.1
  4 79.3
  4  3.0
  2  3.0
  1  3.0
  6  0.0
  5  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 109  0.8
PSR %CPU
  5  3.2
  0  0.1
  3  0.1
  5 79.5
  6  3.0
  0  3.0
  7  3.0
  3  0.0
  2  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 109  0.8
PSR %CPU
  7  3.3
  0  0.1
  4  0.1
  2 79.8
  1  3.0
  2  3.0
  6  3.0
  0  0.0
  5  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 109  0.8
PSR %CPU
  7  3.3
  0  0.1
  4  0.0
  6 80.0
  4  3.0
  1  3.0
  2  3.0
  6  0.0
  3  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  7  3.2
  0  0.1
  4  0.1
  6 79.0
  6  3.0
  0  2.9
  5  3.0
  4  0.0
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  7  3.3
  0  0.1
  4  0.1
  6 79.3
  1  3.0
  3  3.0
  2  3.0
  5  0.0
  4  0.0
  6  0.0
  0  0.0
%CPU     %MEM    
 109  0.8
PSR %CPU
  0  3.3
  2  0.1
  4  0.1
  1 79.5
  3  3.0
  5  3.0
  7  3.0
  1  0.0
  2  0.0
  6  0.0
  4  0.0
%CPU     %MEM    
 109  0.8
PSR %CPU
  1  3.4
  7  0.1
  5  0.1
  2 79.3
  0  3.1
  7  3.1
  5  3.1
%CPU     %MEM    
 110  0.8
PSR %CPU
  6  3.5
  7  0.1
  6  0.1
  2 79.5
  2  3.1
  4  3.1
  5  3.1
  1  0.0
  0  0.0
  7  0.0
  3  0.0
%CPU     %MEM    
 109  0.8
PSR %CPU
  6  3.5
  7  0.1
  6  0.1
  2 78.2
  7  3.1
  4  3.1
  5  3.1
  0  0.0
  3  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 109  0.8
PSR %CPU
  6  3.5
  7  0.1
  7  0.1
  2 78.8
  7  3.1
  4  3.0
  5  3.1
%CPU     %MEM    
 109  0.8
PSR %CPU
