%CPU     %MEM    
71.0  0.1
PSR %CPU
  3  2.0
  0  0.0
  1  0.0
  0 61.0
  2  1.0
  0  2.0
  1  2.0
%CPU     %MEM    
94.5  0.1
PSR %CPU
  3  1.0
  0  0.0
  1  0.0
  0 89.5
  2  0.5
  0  1.0
  1  1.0
%CPU     %MEM    
 102  0.1
PSR %CPU
  3  0.6
  0  0.0
  1  0.0
  0 99.0
  2  0.3
  0  0.6
  1  0.6
%CPU     %MEM    
84.2  0.1
PSR %CPU
  2  6.8
  0  0.0
  1  0.0
  0 61.2
  2  0.2
  0  0.4
  1  0.4
  1 38.0
  3 17.0
  3 15.0
%CPU     %MEM    
89.5  0.1
PSR %CPU
  3 10.5
  0  0.0
  1  0.0
  0 51.0
  2  0.3
  0  0.5
  1  0.5
  1  4.0
  1 14.0
  0 17.0
%CPU     %MEM    
93.4  0.1
PSR %CPU
  3 12.7
  0  0.0
  3  0.0
  0 43.7
  2  0.2
  0  0.5
  1  0.4
  3  6.0
  1  8.0
  2 17.0
%CPU     %MEM    
95.8  0.1
PSR %CPU
  1 12.8
  0  0.0
  2  0.0
  3 38.2
  2  0.5
  2  0.6
  0  0.5
  2  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
98.3  0.1
PSR %CPU
  2 11.5
  0  0.0
  2  0.0
  3 34.0
  2  0.4
  2  0.5
  0  0.4
  0  5.0
  1 80.0
  3 68.0
%CPU     %MEM    
 100  0.1
PSR %CPU
  0 10.8
  1  0.0
  2  0.0
  3 30.6
  2  0.4
  0  0.5
  0  0.5
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
93.0  0.1
PSR %CPU
  0  9.4
  2  0.0
  1  0.0
  3 25.5
  1  0.4
  1  0.5
  2  0.5
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
94.7  0.1
PSR %CPU
  0  9.2
  2  0.0
  1  0.0
  3 23.5
  1  0.3
  2  0.4
  0  0.4
  0  8.0
  3 15.0
  1 28.0
%CPU     %MEM    
96.1  0.1
PSR %CPU
  0  8.6
  2  0.0
  1  0.0
  3 21.8
  0  0.4
  2  0.5
  1  0.5
  1  1.0
  2  8.0
  3 86.0
%CPU     %MEM    
97.4  0.1
PSR %CPU
  0  8.0
  2  0.0
  2  0.0
  3 20.4
  2  0.4
  0  0.5
  1  0.5
  1  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
98.6  0.1
PSR %CPU
  0  7.5
  2  0.0
  2  0.0
  3 19.1
  0  0.4
  2  0.5
  2  0.5
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
94.2  0.1
PSR %CPU
  0  6.7
  2  0.0
  2  0.0
  3 17.0
  1  0.4
  2  0.5
  3  0.5
  1  0.0
  2  3.0
  0 34.0
%CPU     %MEM    
95.5  0.2
PSR %CPU
  0  6.4
  2  0.0
  0  0.0
  3 20.9
  1  0.4
  1  0.5
  0  0.5
%CPU     %MEM    
96.6  0.2
PSR %CPU
  0  6.1
  2  0.0
  0  0.0
  3 25.8
  1  0.4
  1  0.5
  0  0.5
%CPU     %MEM    
97.6  0.2
PSR %CPU
  0  5.8
  2  0.0
  0  0.0
  3 30.1
  1  0.3
  1  0.4
  0  0.4
%CPU     %MEM    
98.5  0.2
PSR %CPU
  0  5.5
  2  0.0
  0  0.0
  3 34.0
  1  0.3
  1  0.4
  0  0.4
%CPU     %MEM    
99.3  0.2
PSR %CPU
  0  5.3
  2  0.0
  0  0.0
  3 37.7
  1  0.3
  1  0.4
  0  0.4
%CPU     %MEM    
96.0  0.2
PSR %CPU
  0  4.9
